pensioner_id,age,life_proof_delay,bank_activity_count,biometric_status,historical_approval_rate,pension_credit_anomaly,eligibility_label
PNS-32847,71.37,0.04,11,0,0.8257,0,1
PNS-32848,65.28,32.61,10,1,0.7618,0,1
PNS-32849,70.51,22.89,8,1,0.7458,1,1
PNS-32850,75.55,14.34,6,1,0.7317,0,1
PNS-32851,57.45,11.38,6,1,0.6647,0,1
PNS-32852,62.45,25.75,8,1,0.9093,0,1
PNS-32853,74.71,9.43,11,1,0.7301,0,1
PNS-32854,63.59,5.57,8,1,0.6811,0,1
PNS-32855,67.35,2.71,7,1,0.631,1,0
PNS-32856,64.24,11.38,16,1,0.8617,0,1
PNS-32857,64.74,26.31,6,1,0.3634,0,1
PNS-32858,64.06,4.52,11,1,0.5466,0,1
PNS-32859,57.93,9.13,6,0,0.8432,0,0
PNS-32860,71.67,1.71,7,1,0.9064,0,1
PNS-32861,76.5,0.33,7,0,0.9107,0,1
PNS-32862,66.59,3.68,10,1,0.6611,0,1
PNS-32863,75.6,6.89,5,1,0.8201,0,1
PNS-32864,64.07,5.6,7,0,0.8644,0,1
PNS-32865,63.6,27.3,7,1,0.7863,0,1
PNS-32866,71.29,6.47,8,1,0.7661,0,1
PNS-32867,71.42,3.63,7,1,0.7559,0,1
PNS-32868,67.1,10.64,9,0,0.8921,0,1
PNS-32869,73.41,46.2,10,1,0.9214,0,1
PNS-32870,57.7,30.83,7,1,0.9297,0,1
PNS-32871,65.57,8.73,14,1,0.9223,0,1
PNS-32872,75.72,6.7,6,1,0.7606,0,1
PNS-32873,75.7,0.06,10,1,0.4753,0,1
PNS-32874,74.69,0.82,9,1,0.8191,0,1
PNS-32875,76.17,5.35,15,1,0.7954,0,1
PNS-32876,65.02,1.56,5,1,0.8673,0,1
PNS-32877,59.21,4.11,6,1,0.8883,0,1
PNS-32878,65.93,1.36,6,0,0.7917,0,0
PNS-32879,73.09,12.04,13,0,0.7894,0,1
PNS-32880,74.4,6.33,12,1,0.826,0,1
PNS-32881,63.79,4.06,12,0,0.8668,0,1
PNS-32882,60.26,60.89,3,1,0.8818,1,0
PNS-32883,61.05,45.61,5,1,0.9586,0,1
PNS-32884,63.65,32.89,5,0,0.7213,0,0
PNS-32885,65.71,0.93,4,1,0.7773,0,1
PNS-32886,63.78,42.16,5,1,0.6116,0,1
PNS-32887,68.38,6.24,5,1,0.9441,0,1
PNS-32888,67.22,1.8,9,1,0.6865,0,1
PNS-32889,65.36,11.22,8,1,0.876,0,1
PNS-32890,62.49,1.98,4,1,0.8859,0,1
PNS-32891,63.42,13.64,7,1,0.864,1,1
PNS-32892,63.56,7.82,11,1,0.7811,0,1
PNS-32893,73.64,8.28,12,1,0.8714,0,1
PNS-32894,67.99,2.66,12,0,0.8468,0,1
PNS-32895,67.61,2.47,9,1,0.9903,1,1
PNS-32896,65.34,5.46,11,1,0.633,0,1
PNS-32897,71.5,22.91,10,1,0.9397,0,1
PNS-32898,65.52,3.68,3,0,0.4881,0,0
PNS-32899,65.33,41.22,7,1,0.9084,0,1
PNS-32900,80.5,42.39,7,1,0.8242,0,1
PNS-32901,75.98,8.8,5,1,0.7734,0,1
PNS-32902,72.47,21.16,8,1,0.6635,1,0
PNS-32903,59.82,7.46,5,1,0.8927,0,1
PNS-32904,66.91,7.3,4,1,0.8936,0,1
PNS-32905,63.86,31.34,6,1,0.7468,0,1
PNS-32906,55.93,3.24,12,1,0.816,0,1
PNS-32907,68.93,33.75,10,1,0.9481,0,1
PNS-32908,66.84,7.14,9,1,0.8884,0,1
PNS-32909,69.01,19.42,11,0,0.8648,0,1
PNS-32910,73.84,4.06,8,1,0.862,0,1
PNS-32911,74.98,11.35,5,1,0.6926,1,0
PNS-32912,66.85,10.9,9,1,0.701,0,1
PNS-32913,80.09,9.76,9,1,0.8571,1,1
PNS-32914,70.65,13.91,7,1,0.7677,0,1
PNS-32915,74.77,30.31,9,1,0.848,0,1
PNS-32916,62.11,4.66,10,1,0.571,0,1
PNS-32917,80.17,0.36,4,1,0.7733,0,1
PNS-32918,67.98,13.28,7,1,0.9156,0,1
PNS-32919,80.61,6.05,10,1,0.9401,0,1
PNS-32920,78.87,3.54,9,1,0.9063,0,1
PNS-32921,70.06,12.43,6,1,0.9364,0,1
PNS-32922,71.25,1.89,10,1,0.9625,0,1
PNS-32923,66.56,0.16,15,1,0.8083,0,1
PNS-32924,61.45,0.18,14,1,0.7533,0,1
PNS-32925,72.76,2.41,6,1,0.9283,0,1
PNS-32926,72.35,5.49,6,1,0.7899,0,1
PNS-32927,55.05,61.32,3,0,0.8379,0,0
PNS-32928,67.34,3.46,9,1,0.7879,0,1
PNS-32929,74.94,4.97,4,1,0.9298,1,0
PNS-32930,79.73,10.79,11,1,0.9038,0,1
PNS-32931,73.8,29.54,6,1,0.783,0,1
PNS-32932,55.86,3.49,6,1,0.9507,0,1
PNS-32933,59.56,58.19,2,1,0.8061,0,1
PNS-32934,65.23,42.48,7,1,0.6727,0,1
PNS-32935,79.19,38.01,6,0,0.8488,0,0
PNS-32936,63.14,7.38,6,0,0.788,0,0
PNS-32937,76.47,7.23,13,0,0.8963,0,1
PNS-32938,63.01,8.72,12,1,0.8582,1,1
PNS-32939,72.26,0.88,7,1,0.7905,0,1
PNS-32940,60.48,28.95,9,1,0.8541,0,1
PNS-32941,66.45,8.2,8,1,0.849,0,1
PNS-32942,58.95,2.31,7,1,0.876,0,1
PNS-32943,79.54,4.78,6,1,0.8704,0,1
PNS-32944,62.44,23.37,13,1,0.8756,0,1
PNS-32945,55.62,15.44,9,1,0.7651,0,1
PNS-32946,76.14,3.36,10,1,0.7988,0,1
PNS-32947,67.32,5.23,4,1,0.7837,0,1
PNS-32948,64.34,10.09,6,1,0.8983,0,1
PNS-32949,73.19,1.74,2,1,0.7899,0,1
PNS-32950,66.12,38.2,4,1,0.9467,0,1
PNS-32951,77.33,3.44,7,1,0.9329,0,1
PNS-32952,64.92,2.58,8,1,0.9946,0,1
PNS-32953,76.21,39.76,5,1,0.8394,0,1
PNS-32954,60.38,8.35,10,1,0.6917,0,1
PNS-32955,55.97,19.61,12,1,0.8112,0,1
PNS-32956,61.41,18.86,4,1,0.6763,0,1
PNS-32957,58.97,8.92,4,1,0.598,0,1
PNS-32958,58.07,1.7,9,1,0.9146,0,1
PNS-32959,71.31,2.13,14,0,0.6766,0,0
PNS-32960,65.89,1.42,5,1,0.6776,0,1
PNS-32961,69.13,9.79,6,0,0.9573,0,0
PNS-32962,72.22,28.51,6,0,0.6691,0,0
PNS-32963,70.89,13.77,5,0,0.6478,0,0
PNS-32964,72.56,20.33,9,1,0.8036,0,1
PNS-32965,58.36,10.04,5,0,0.8501,0,0
PNS-32966,63.39,3.89,13,1,0.7994,0,1
PNS-32967,56.74,6.53,8,1,0.8539,0,1
PNS-32968,73.24,3.96,12,1,0.8096,1,1
PNS-32969,58.81,61.56,13,1,0.9078,0,1
PNS-32970,58.4,1.18,5,1,0.9212,0,1
PNS-32971,58.98,15.01,5,1,0.5706,0,1
PNS-32972,66.97,8.35,8,0,0.7562,0,1
PNS-32973,66.73,0.87,3,0,0.8169,0,0
PNS-32974,74.5,12.83,6,1,0.7917,0,1
PNS-32975,67.16,19.17,11,1,0.5752,0,1
PNS-32976,75.73,53.41,8,1,0.8373,0,1
PNS-32977,71.03,8.23,7,1,0.7788,0,1
PNS-32978,60.44,34.86,10,0,0.7635,0,0
PNS-32979,62.66,0.04,5,1,0.8143,0,1
PNS-32980,80.08,33.81,9,1,0.8174,0,1
PNS-32981,77.82,0.13,5,1,0.8805,1,0
PNS-32982,74.59,39.64,3,1,0.6317,0,1
PNS-32983,75.64,3.29,5,0,0.6689,0,0
PNS-32984,71.72,26.79,5,1,0.6304,0,1
PNS-32985,70.68,18.32,7,1,0.749,0,1
PNS-32986,68.4,13.86,11,1,0.7764,0,1
PNS-32987,81.59,2.08,11,0,0.6349,0,0
PNS-32988,64.28,4.41,11,1,0.8732,0,1
PNS-32989,69.92,42.82,10,1,0.6514,0,1
PNS-32990,59.94,0.7,3,1,0.7695,0,1
PNS-32991,56.55,15.08,7,1,0.8486,0,1
PNS-32992,82.52,9.21,13,1,0.8492,0,1
PNS-32993,72.93,9.22,7,1,0.7624,0,1
PNS-32994,66.3,31.95,6,1,0.9265,0,1
PNS-32995,68.63,11.55,5,1,0.7338,0,1
PNS-32996,57.14,10.16,4,1,0.6809,0,1
PNS-32997,64.58,8.98,11,1,0.8848,0,1
PNS-32998,56.33,2.02,13,1,0.9096,0,1
PNS-32999,65.64,32.47,12,1,0.7239,0,1
PNS-33000,73.44,11.37,3,1,0.8881,1,0
PNS-33001,71.63,28.55,8,1,0.5106,0,1
PNS-33002,80.71,93.99,12,1,0.7897,0,1
PNS-33003,70.36,6.55,8,0,0.9632,1,0
PNS-33004,69.1,8.57,7,0,0.932,0,1
PNS-33005,83.61,68.25,7,1,0.8569,0,1
PNS-33006,61.27,0.16,8,1,0.9392,1,1
PNS-33007,69.3,3.46,9,1,0.9325,0,1
PNS-33008,68.81,8.05,6,1,0.9535,0,1
PNS-33009,69.93,21.08,6,1,0.8255,0,1
PNS-33010,68.38,2.53,8,1,0.8364,0,1
PNS-33011,68.53,11.73,15,1,0.9115,0,1
PNS-33012,57.43,8.83,9,1,0.949,0,1
PNS-33013,88.7,6.6,13,1,0.9341,0,1
PNS-33014,73.21,24.86,6,0,0.7223,0,0
PNS-33015,68.42,4.67,11,1,0.7879,0,1
PNS-33016,82.73,8.49,10,1,0.7431,0,1
PNS-33017,59.42,6.41,8,1,0.979,1,1
PNS-33018,74.95,31.51,8,1,0.713,0,1
PNS-33019,63.56,8.68,8,1,0.7766,1,1
PNS-33020,71.22,2.89,6,1,0.7411,0,1
PNS-33021,71.4,5.04,6,1,0.777,1,0
PNS-33022,70.97,3.39,12,1,0.9676,0,1
PNS-33023,56.55,2.62,4,0,0.7723,0,0
PNS-33024,80.69,14.57,8,0,0.8786,1,0
PNS-33025,65.98,68.24,10,1,0.9137,0,1
PNS-33026,84.01,4.41,7,0,0.8955,0,1
PNS-33027,78.48,1.65,7,1,0.9391,1,1
PNS-33028,66.24,9.14,15,1,0.8404,0,1
PNS-33029,65.53,1.23,3,1,0.9449,0,1
PNS-33030,81.19,10.2,12,1,0.752,0,1
PNS-33031,84.82,12.27,11,1,0.8114,0,1
PNS-33032,65.71,8.33,11,1,0.7945,0,1
PNS-33033,80.31,6.18,3,1,0.6925,0,1
PNS-33034,76.24,21.09,4,1,0.8073,0,1
PNS-33035,77.62,0.11,8,1,0.9206,0,1
PNS-33036,68.81,5.53,7,1,0.8955,0,1
PNS-33037,62.62,13.34,7,1,0.51,0,1
PNS-33038,59.57,1.81,5,1,0.7986,0,1
PNS-33039,57.57,22.79,3,1,0.9169,1,0
PNS-33040,83.29,3.76,4,1,0.8289,0,1
PNS-33041,68.09,10.93,4,1,0.7998,0,1
PNS-33042,58.84,26.19,2,0,0.8368,0,0
PNS-33043,76.02,6.62,8,1,0.7949,1,1
PNS-33044,64.17,1.58,7,1,0.8652,0,1
PNS-33045,62.79,25.95,7,1,0.713,0,1
PNS-33046,84.54,9.75,3,1,0.7639,0,1
PNS-33047,57.35,14.69,8,0,0.8497,0,1
PNS-33048,69.88,0.65,14,1,0.7554,0,1
PNS-33049,63.27,72.11,9,0,0.884,0,0
PNS-33050,62.0,49.91,8,1,0.802,1,0
PNS-33051,56.29,2.65,10,1,0.5079,0,1
PNS-33052,68.48,28.25,3,1,0.9145,0,1
PNS-33053,61.01,8.33,11,1,0.809,0,1
PNS-33054,72.73,2.79,9,1,0.9414,0,1
PNS-33055,67.62,8.4,9,1,0.8109,0,1
PNS-33056,65.5,19.13,10,1,0.9328,0,1
PNS-33057,61.05,7.54,6,1,0.7288,0,1
PNS-33058,79.45,7.83,11,1,0.9288,0,1
PNS-33059,73.89,0.31,4,1,0.7779,0,1
PNS-33060,62.55,0.11,6,1,0.8209,0,1
PNS-33061,57.13,8.25,9,1,0.6557,0,1
PNS-33062,67.16,32.45,7,1,0.7593,0,1
PNS-33063,77.1,21.06,7,1,0.8873,0,1
PNS-33064,75.27,21.58,13,1,0.7308,1,0
PNS-33065,76.37,0.89,6,1,0.7541,0,1
PNS-33066,67.04,0.54,10,0,0.8624,0,1
PNS-33067,74.45,3.02,9,1,0.6557,0,1
PNS-33068,76.22,9.12,6,1,0.8828,0,1
PNS-33069,67.44,0.04,8,1,0.7427,0,1
PNS-33070,65.13,19.69,11,1,0.9467,0,1
PNS-33071,60.19,9.11,7,1,0.9631,0,1
PNS-33072,71.41,25.15,13,1,0.718,0,1
PNS-33073,72.47,6.2,8,1,0.5257,0,1
PNS-33074,64.75,37.35,3,1,0.9773,1,0
PNS-33075,65.69,16.63,5,1,0.9839,0,1
PNS-33076,66.26,35.78,6,1,0.9432,1,0
PNS-33077,74.33,6.61,9,1,0.7575,0,1
PNS-33078,57.01,40.19,6,1,0.9316,0,1
PNS-33079,59.16,7.11,4,1,0.6787,0,1
PNS-33080,59.31,18.55,10,0,0.9158,0,1
PNS-33081,66.81,43.19,9,1,0.9292,0,1
PNS-33082,70.52,4.27,8,1,0.8838,0,1
PNS-33083,59.45,3.43,12,1,0.6193,0,1
PNS-33084,75.27,1.88,8,1,0.7514,0,1
PNS-33085,79.7,17.48,11,1,0.7746,0,1
PNS-33086,71.31,2.87,5,1,0.9217,0,1
PNS-33087,76.98,19.44,10,1,0.8281,0,1
PNS-33088,60.68,23.37,5,1,0.8365,0,1
PNS-33089,60.87,1.06,8,1,0.5835,0,1
PNS-33090,72.12,47.85,3,1,0.5511,0,1
PNS-33091,67.69,0.69,7,1,0.5563,0,1
PNS-33092,60.85,0.93,8,1,0.9127,0,1
PNS-33093,79.4,3.79,9,1,0.9149,0,1
PNS-33094,70.39,22.28,10,1,0.883,0,1
PNS-33095,73.62,12.72,7,1,0.9446,0,1
PNS-33096,62.61,28.03,8,1,0.8235,0,1
PNS-33097,81.44,0.85,4,1,0.7555,1,0
PNS-33098,66.75,13.9,8,0,0.7649,1,0
PNS-33099,76.15,6.19,5,0,0.8511,0,0
PNS-33100,63.34,21.02,5,1,0.7234,0,1
PNS-33101,69.35,6.68,8,1,0.7757,1,1
PNS-33102,72.46,17.37,12,1,0.9659,0,1
PNS-33103,83.96,1.4,2,1,0.7889,0,1
PNS-33104,64.48,1.27,9,1,0.9693,0,1
PNS-33105,69.62,5.89,2,1,0.7306,0,1
PNS-33106,72.73,10.48,9,1,0.8646,0,1
PNS-33107,56.68,18.18,8,1,0.9198,0,1
PNS-33108,68.96,11.29,3,1,0.6387,0,1
PNS-33109,60.03,38.53,10,1,0.6035,0,1
PNS-33110,75.74,10.66,6,1,0.8783,1,1
PNS-33111,81.73,9.82,8,1,0.833,0,1
PNS-33112,60.62,3.14,5,1,0.9619,1,1
PNS-33113,58.27,1.15,6,1,0.9255,0,1
PNS-33114,80.28,38.03,7,1,0.7878,0,1
PNS-33115,63.48,36.45,6,1,0.7712,0,1
PNS-33116,65.03,2.41,5,0,0.807,1,0
PNS-33117,79.67,50.2,11,1,0.9485,0,1
PNS-33118,78.36,62.64,10,1,0.6503,0,1
PNS-33119,75.47,1.82,10,1,0.8791,0,1
PNS-33120,78.56,41.41,6,1,0.6489,0,1
PNS-33121,57.93,4.75,3,1,0.8434,0,1
PNS-33122,76.96,0.84,9,1,0.9745,0,1
PNS-33123,70.54,8.31,7,1,0.7228,0,1
PNS-33124,61.78,4.62,11,1,0.7448,1,1
PNS-33125,65.24,4.84,6,1,0.8231,0,1
PNS-33126,76.89,21.62,6,1,0.8189,0,1
PNS-33127,80.22,0.82,7,1,0.8196,0,1
PNS-33128,67.95,31.11,8,0,0.91,0,1
PNS-33129,62.5,5.98,9,0,0.6411,0,0
PNS-33130,65.8,7.74,11,1,0.7753,0,1
PNS-33131,78.74,41.01,6,1,0.8684,0,1
PNS-33132,78.59,64.28,5,1,0.8596,0,1
PNS-33133,69.55,8.96,6,1,0.8981,0,1
PNS-33134,63.76,4.59,15,1,0.7735,0,1
PNS-33135,76.66,10.72,10,1,0.7766,0,1
PNS-33136,80.98,9.93,7,1,0.9675,0,1
PNS-33137,56.37,3.14,9,1,0.8259,0,1
PNS-33138,66.14,2.45,12,1,0.8561,0,1
PNS-33139,77.25,8.94,6,1,0.9175,0,1
PNS-33140,68.59,17.8,8,0,0.9298,1,0
PNS-33141,64.09,11.71,9,1,0.9369,0,1
PNS-33142,69.48,16.83,10,1,0.9262,0,1
PNS-33143,70.97,21.89,10,1,0.8626,0,1
PNS-33144,58.99,29.49,7,1,0.8572,0,1
PNS-33145,68.73,2.46,8,1,0.8084,0,1
PNS-33146,70.94,13.88,10,1,0.7253,0,1
PNS-33147,64.07,5.54,10,0,0.8406,0,1
PNS-33148,61.76,17.61,10,1,0.9313,1,1
PNS-33149,63.7,12.47,6,0,0.6887,0,0
PNS-33150,60.23,61.1,8,0,0.717,0,0
PNS-33151,74.8,29.08,8,1,0.9922,0,1
PNS-33152,60.13,10.95,6,1,0.8991,0,1
PNS-33153,69.51,9.03,13,1,0.7936,0,1
PNS-33154,65.01,9.73,10,0,0.8861,0,1
PNS-33155,62.35,1.78,11,1,0.8049,0,1
PNS-33156,78.97,3.6,4,1,0.7795,0,1
PNS-33157,66.95,7.15,11,1,0.7592,0,1
PNS-33158,62.64,0.79,7,1,0.4762,0,1
PNS-33159,61.88,3.82,8,1,0.7206,0,1
PNS-33160,70.71,29.89,10,1,0.464,0,1
PNS-33161,74.61,7.49,8,1,0.8858,0,1
PNS-33162,78.17,21.35,7,0,0.7236,0,0
PNS-33163,66.66,2.99,8,1,0.8042,1,1
PNS-33164,66.18,6.71,9,1,0.9219,0,1
PNS-33165,69.05,2.77,13,1,0.8502,0,1
PNS-33166,69.34,20.18,9,1,0.7962,0,1
PNS-33167,61.82,1.42,5,1,0.953,0,1
PNS-33168,79.7,20.3,9,1,0.8276,0,1
PNS-33169,68.18,2.71,8,1,0.9101,0,1
PNS-33170,72.28,22.27,7,1,0.5902,0,1
PNS-33171,71.4,0.69,6,1,0.8863,1,1
PNS-33172,71.23,17.44,4,0,0.8924,0,0
PNS-33173,59.97,0.11,10,1,0.719,0,1
PNS-33174,67.95,25.84,12,1,0.7953,0,1
PNS-33175,86.25,80.8,8,0,0.9696,0,0
PNS-33176,80.7,18.5,7,1,0.7729,0,1
PNS-33177,69.26,15.11,13,1,0.6387,0,1
PNS-33178,65.07,8.3,5,1,0.7759,0,1
PNS-33179,68.11,0.25,11,0,0.8471,0,1
PNS-33180,64.02,27.58,8,0,0.915,0,1
PNS-33181,67.37,33.83,8,1,0.6853,0,1
PNS-33182,65.46,9.75,8,1,0.8761,0,1
PNS-33183,66.02,17.18,9,0,0.814,0,1
PNS-33184,72.98,1.89,13,0,0.9274,0,1
PNS-33185,60.0,10.21,7,1,0.9242,0,1
PNS-33186,70.18,2.6,8,1,0.9768,0,1
PNS-33187,67.12,4.79,7,1,0.6672,0,1
PNS-33188,60.94,10.57,13,1,0.6137,0,1
PNS-33189,81.39,6.84,9,1,0.9727,1,1
PNS-33190,73.98,55.61,12,1,0.5058,1,0
PNS-33191,61.71,5.71,10,0,0.9469,0,1
PNS-33192,72.14,44.4,7,1,0.7984,0,1
PNS-33193,56.88,8.21,10,1,0.9434,0,1
PNS-33194,62.69,25.75,10,1,0.9183,0,1
PNS-33195,78.62,3.63,10,0,0.8516,0,1
PNS-33196,70.81,35.47,5,0,0.7458,0,0
PNS-33197,70.17,0.98,9,0,0.6591,0,0
PNS-33198,75.9,36.25,14,0,0.9286,0,0
PNS-33199,72.89,40.62,5,0,0.768,0,0
PNS-33200,65.87,9.32,8,1,0.833,0,1
PNS-33201,75.49,9.7,15,0,0.9229,0,1
PNS-33202,70.8,20.74,5,1,0.817,0,1
PNS-33203,62.66,13.04,8,0,0.7918,0,1
PNS-33204,67.22,7.29,8,0,0.7799,0,1
PNS-33205,72.38,40.17,10,1,0.8864,0,1
PNS-33206,65.4,3.8,8,1,0.968,0,1
PNS-33207,80.77,0.07,11,1,0.9472,0,1
PNS-33208,72.38,13.06,8,1,0.9154,0,1
PNS-33209,67.46,20.07,10,1,0.7357,0,1
PNS-33210,64.18,9.96,7,1,0.909,0,1
PNS-33211,60.72,3.17,13,1,0.6434,0,1
PNS-33212,59.38,2.61,8,1,0.6935,1,1
PNS-33213,69.07,47.16,7,1,0.8038,0,1
PNS-33214,78.42,7.07,15,1,0.86,0,1
PNS-33215,69.07,10.14,9,0,0.7688,0,1
PNS-33216,78.52,20.79,8,1,0.8965,0,1
PNS-33217,65.01,39.45,2,1,0.5985,0,1
PNS-33218,71.55,5.19,12,1,0.8937,0,1
PNS-33219,78.82,32.47,7,0,0.8729,0,0
PNS-33220,66.74,5.63,10,1,0.7511,0,1
PNS-33221,68.21,21.89,9,1,0.6411,0,1
PNS-33222,65.0,5.16,11,1,0.7522,0,1
PNS-33223,72.74,8.26,5,1,0.8451,0,1
PNS-33224,75.22,31.45,9,1,0.6694,0,1
PNS-33225,70.81,3.49,5,0,0.9422,0,0
PNS-33226,66.16,2.01,7,1,0.7593,0,1
PNS-33227,56.0,16.11,7,1,0.8688,0,1
PNS-33228,67.61,25.05,11,1,0.7089,0,1
PNS-33229,66.46,3.11,10,1,0.5819,0,1
PNS-33230,69.89,35.41,13,1,0.8382,0,1
PNS-33231,68.93,9.95,5,1,0.8952,1,0
PNS-33232,80.58,8.87,4,1,0.8026,0,1
PNS-33233,62.43,20.69,5,1,0.9856,0,1
PNS-33234,55.4,1.32,6,1,0.9129,0,1
PNS-33235,58.86,21.91,9,1,0.735,0,1
PNS-33236,62.93,2.35,6,0,0.793,0,0
PNS-33237,76.66,14.0,5,1,0.791,1,0
PNS-33238,57.62,11.2,10,1,0.8569,0,1
PNS-33239,58.69,10.07,8,0,0.8312,0,1
PNS-33240,71.31,2.75,14,1,0.8979,0,1
PNS-33241,74.79,2.21,7,1,0.7702,0,1
PNS-33242,55.61,40.31,6,1,0.754,0,1
PNS-33243,81.68,2.9,10,1,0.6488,0,1
PNS-33244,61.71,23.88,6,1,0.929,0,1
PNS-33245,73.26,7.72,8,0,0.8562,0,1
PNS-33246,69.15,0.2,7,1,0.8748,1,1
PNS-33247,62.0,4.36,10,1,0.7761,0,1
PNS-33248,73.92,4.81,11,1,0.8394,1,1
PNS-33249,68.99,0.57,4,1,0.7762,0,1
PNS-33250,67.14,5.06,10,1,0.8279,0,1
PNS-33251,55.09,15.83,3,1,0.6468,0,1
PNS-33252,61.84,39.03,9,0,0.6453,0,0
PNS-33253,83.66,6.52,7,1,0.7297,0,1
PNS-33254,65.31,3.98,4,1,0.7367,0,1
PNS-33255,60.35,16.37,7,1,0.7275,0,1
PNS-33256,64.94,10.78,10,1,0.7604,0,1
PNS-33257,68.95,1.87,9,1,0.7133,0,1
PNS-33258,75.07,5.26,3,1,0.7461,0,1
PNS-33259,72.97,46.35,13,1,0.8034,1,0
PNS-33260,62.59,22.9,10,1,0.8944,0,1
PNS-33261,78.17,19.33,10,1,0.7982,0,1
PNS-33262,74.52,28.58,4,0,0.6426,0,0
PNS-33263,64.44,18.87,6,0,0.8013,1,0
PNS-33264,66.97,1.02,12,1,0.9776,0,1
PNS-33265,72.81,1.58,12,0,0.7377,0,1
PNS-33266,76.6,18.98,10,1,0.6421,1,0
PNS-33267,55.85,23.59,1,1,0.7976,0,1
PNS-33268,68.56,19.47,8,1,0.9324,0,1
PNS-33269,67.75,17.41,10,1,0.846,0,1
PNS-33270,63.43,1.72,7,1,0.8603,0,1
PNS-33271,63.39,45.65,6,1,0.7545,0,1
PNS-33272,76.44,25.6,7,1,0.8455,0,1
PNS-33273,72.28,21.59,6,1,0.6883,0,1
PNS-33274,84.85,24.63,5,1,0.8683,0,1
PNS-33275,63.44,17.9,6,1,0.9114,0,1
PNS-33276,69.1,9.37,7,1,0.8267,0,1
PNS-33277,70.48,5.43,4,1,0.9463,0,1
PNS-33278,75.17,21.77,2,1,0.8318,0,1
PNS-33279,78.87,6.62,8,1,0.7549,0,1
PNS-33280,68.75,19.88,5,1,0.8533,0,1
PNS-33281,59.24,2.82,8,1,0.8291,0,1
PNS-33282,62.31,16.47,7,1,0.7551,0,1
PNS-33283,69.14,4.21,5,1,0.9528,0,1
PNS-33284,76.98,8.35,7,1,0.8079,0,1
PNS-33285,56.43,4.21,12,1,0.8739,0,1
PNS-33286,58.64,1.47,6,1,0.8884,1,1
PNS-33287,74.06,11.64,6,1,0.8305,1,0
PNS-33288,57.65,3.6,9,1,0.9236,1,1
PNS-33289,59.0,27.31,9,1,0.8501,1,1
PNS-33290,77.09,44.44,14,1,0.92,0,1
PNS-33291,66.23,1.72,8,1,0.7318,0,1
PNS-33292,65.62,2.22,9,1,0.8221,1,1
PNS-33293,78.95,34.7,6,1,0.7676,1,0
PNS-33294,59.5,49.82,8,1,0.7972,0,1
PNS-33295,57.89,5.92,8,1,0.7867,0,1
PNS-33296,81.03,0.08,9,1,0.8595,0,1
PNS-33297,69.87,0.24,9,1,0.3294,0,1
PNS-33298,73.44,8.65,17,1,0.8115,0,1
PNS-33299,65.51,5.06,14,1,0.9526,0,1
PNS-33300,67.15,4.21,2,1,0.705,0,1
PNS-33301,62.37,2.62,11,1,0.7417,0,1
PNS-33302,70.54,6.69,9,0,0.6758,0,0
PNS-33303,74.65,2.6,6,1,0.8395,0,1
PNS-33304,69.57,23.53,4,1,0.8121,0,1
PNS-33305,76.49,0.21,12,0,0.5449,0,0
PNS-33306,73.3,5.68,8,1,0.9314,0,1
PNS-33307,59.61,3.08,9,1,0.8449,0,1
PNS-33308,66.84,1.54,12,1,0.9354,0,1
PNS-33309,64.41,22.88,7,1,0.9056,0,1
PNS-33310,74.03,7.65,9,1,0.7796,0,1
PNS-33311,71.69,31.64,10,1,0.9626,0,1
PNS-33312,69.02,6.19,7,1,0.4804,0,1
PNS-33313,76.11,12.02,4,1,0.9044,0,1
PNS-33314,73.43,38.18,2,1,0.8907,0,1
PNS-33315,63.17,1.96,8,1,0.5147,0,1
PNS-33316,63.85,9.9,7,1,0.6544,1,0
PNS-33317,70.01,0.9,8,0,0.8576,0,1
PNS-33318,72.42,1.42,10,1,0.9645,0,1
PNS-33319,67.99,17.52,13,1,0.8215,0,1
PNS-33320,57.48,25.47,6,1,0.6082,0,1
PNS-33321,71.25,1.02,10,1,0.8992,0,1
PNS-33322,69.02,67.01,6,1,0.7167,0,1
PNS-33323,56.25,22.05,6,1,0.822,0,1
PNS-33324,65.64,12.86,5,1,0.8929,0,1
PNS-33325,70.99,67.9,6,1,0.7759,0,1
PNS-33326,81.23,11.31,12,1,0.9224,1,1
PNS-33327,59.29,8.99,5,1,0.8996,0,1
PNS-33328,74.32,0.35,5,1,0.6234,1,0
PNS-33329,59.39,33.71,9,0,0.906,0,1
PNS-33330,57.84,27.07,3,0,0.9076,0,0
PNS-33331,58.31,20.93,5,1,0.8914,0,1
PNS-33332,72.84,5.07,11,1,0.8709,0,1
PNS-33333,69.04,48.73,7,1,0.8884,0,1
PNS-33334,65.48,15.86,11,0,0.743,0,0
PNS-33335,71.66,7.62,11,1,0.7762,0,1
PNS-33336,68.33,8.02,9,1,0.804,0,1
PNS-33337,68.88,6.64,5,0,0.7716,0,0
PNS-33338,65.57,18.18,9,1,0.9535,0,1
PNS-33339,59.78,8.38,15,1,0.8478,1,1
PNS-33340,81.53,2.21,11,1,0.9496,0,1
PNS-33341,79.2,11.08,8,1,0.5644,0,1
PNS-33342,80.72,18.4,9,1,0.8859,1,1
PNS-33343,63.69,8.97,8,1,0.9296,0,1
PNS-33344,62.54,56.8,6,1,0.7269,0,1
PNS-33345,64.68,31.9,10,1,0.8495,0,1
